mode,time
AddressSanitizer,0.004360129
AddressSanitizer,0.005625513
AddressSanitizer,0.004871838000000001
AddressSanitizer,0.006099989
AddressSanitizer,0.005095507
AddressSanitizer,0.005272993
AddressSanitizer,0.0052773970000000005
AddressSanitizer,0.00538706
AddressSanitizer,0.005210308
AddressSanitizer,0.0048492710000000005
AddressSanitizer,0.004223715
AddressSanitizer,0.0052944080000000004
AddressSanitizer,0.005928143
AddressSanitizer,0.005766479000000001
AddressSanitizer,0.006129328000000001
BorrowSanitizer,1.256204578
BorrowSanitizer,1.244943463
BorrowSanitizer,1.247049786
BorrowSanitizer,1.267264649
BorrowSanitizer,1.260605578
BorrowSanitizer,1.252168757
BorrowSanitizer,1.249333271
BorrowSanitizer,1.251472989
BorrowSanitizer,1.254335634
BorrowSanitizer,1.3271219
BorrowSanitizer,1.254815572
BorrowSanitizer,1.261823435
BorrowSanitizer,1.264203101
BorrowSanitizer,1.259100779
BorrowSanitizer,1.26809578
BorrowSanitizer,1.251772139
BorrowSanitizer,1.251514862
BorrowSanitizer,1.264604423
BorrowSanitizer,1.2495578680000001
BorrowSanitizer,1.253643185
BorrowSanitizer,1.2526154790000001
BorrowSanitizer,1.260141706
BorrowSanitizer,1.2564688290000001
BorrowSanitizer,1.255134593
BorrowSanitizer,1.264390208
BorrowSanitizer,1.26563508
BorrowSanitizer,1.268817536
BorrowSanitizer,1.25643459
BorrowSanitizer,1.258862426
BorrowSanitizer,1.257336968
BorrowSanitizer,1.262650992
BorrowSanitizer,1.265514007
BorrowSanitizer,1.269880806
BorrowSanitizer,1.265761352
BorrowSanitizer,1.265140541
BorrowSanitizer,1.2472367260000001
BorrowSanitizer,1.258743001
BorrowSanitizer,1.2583746
BorrowSanitizer,1.251830379
BorrowSanitizer,1.2625246300000001
BorrowSanitizer,1.251473738
BorrowSanitizer,1.282009342
BorrowSanitizer,1.259059876
BorrowSanitizer,1.2942980689999999
BorrowSanitizer,1.299119936
BorrowSanitizer,1.253962395
BorrowSanitizer,1.255431119
BorrowSanitizer,1.261439048
BorrowSanitizer,1.24995094
BorrowSanitizer,1.2592540429999999
BorrowSanitizer,1.265960476
BorrowSanitizer,1.245899791
BorrowSanitizer,1.249105405
BorrowSanitizer,1.263558295
BorrowSanitizer,1.2701978550000002
BorrowSanitizer,1.250509647
BorrowSanitizer,1.250110822
BorrowSanitizer,1.254478716
BorrowSanitizer,1.259595971
BorrowSanitizer,1.276366126
BorrowSanitizer,1.241662058
BorrowSanitizer,1.249633611
BorrowSanitizer,1.279012728
BorrowSanitizer,1.253126699
BorrowSanitizer,1.258951528
BorrowSanitizer,1.253021162
BorrowSanitizer,1.25517401
BorrowSanitizer,1.251275857
BorrowSanitizer,1.262784513
BorrowSanitizer,1.264873001
BorrowSanitizer,1.258179738
BorrowSanitizer,1.249895
BorrowSanitizer,1.265709022
BorrowSanitizer,1.253380558
BorrowSanitizer,1.250975122
BorrowSanitizer,1.241158158
BorrowSanitizer,1.259984579
BorrowSanitizer,1.254095209
BorrowSanitizer,1.255683416
BorrowSanitizer,1.6584136360000001
BorrowSanitizer,1.303145108
BorrowSanitizer,1.256410563
BorrowSanitizer,1.260068064
BorrowSanitizer,1.296427794
BorrowSanitizer,1.244023493
BorrowSanitizer,1.249292032
BorrowSanitizer,1.263417127
BorrowSanitizer,1.24399252
BorrowSanitizer,1.2530715030000001
BorrowSanitizer,1.259040899
BorrowSanitizer,1.253601272
BorrowSanitizer,1.250278664
BorrowSanitizer,1.2528996380000001
BorrowSanitizer,1.2460582040000001
BorrowSanitizer,1.260406257
BorrowSanitizer,1.251648301
BorrowSanitizer,1.241461502
BorrowSanitizer,1.258979647
BorrowSanitizer,1.315315136
BorrowSanitizer,1.264926298
ThreadSanitizer,0.010122227000000001
ThreadSanitizer,0.010409943000000001
ThreadSanitizer,0.010178922
ThreadSanitizer,0.011007727
ThreadSanitizer,0.010198569000000001
ThreadSanitizer,0.009910334
ThreadSanitizer,0.008545418
ThreadSanitizer,0.008530473
ThreadSanitizer,0.008906111000000001
ThreadSanitizer,0.008809737
ThreadSanitizer,0.011097246
ThreadSanitizer,0.008777439
ThreadSanitizer,0.009679427
ThreadSanitizer,0.011404853000000001
ThreadSanitizer,0.009149444000000001
ThreadSanitizer,0.010472690000000002
ThreadSanitizer,0.008728894000000001
ThreadSanitizer,0.008123182000000001
ThreadSanitizer,0.010605848000000001
ThreadSanitizer,0.010273605
ThreadSanitizer,0.009690087
ThreadSanitizer,0.010384751000000001
ThreadSanitizer,0.009151013000000001
ThreadSanitizer,0.008864
ThreadSanitizer,0.012166441
ThreadSanitizer,0.009164657000000001
ThreadSanitizer,0.010597768
ThreadSanitizer,0.010075637
ThreadSanitizer,0.008577872
ThreadSanitizer,0.009279467000000001
ThreadSanitizer,0.008993811
ThreadSanitizer,0.010773661
ThreadSanitizer,0.008282366000000001
ThreadSanitizer,0.010629092000000001
ThreadSanitizer,0.006212860000000001
ThreadSanitizer,0.011120738000000002
ThreadSanitizer,0.009825309
ThreadSanitizer,0.010467713
ThreadSanitizer,0.011155705
ThreadSanitizer,0.011947131000000001
ThreadSanitizer,0.011688484
ThreadSanitizer,0.011283038
ThreadSanitizer,0.008555813
ThreadSanitizer,0.006730308000000001
ThreadSanitizer,0.010432897
ThreadSanitizer,0.011721074000000001
ThreadSanitizer,0.012042033
ThreadSanitizer,0.010556910000000001
ThreadSanitizer,0.010637936
ThreadSanitizer,0.011823785000000002
ThreadSanitizer,0.011654665000000002
ThreadSanitizer,0.01149292
ThreadSanitizer,0.011975929000000001
ThreadSanitizer,0.010117351
ThreadSanitizer,0.010929283000000001
ThreadSanitizer,0.010742822
ThreadSanitizer,0.011057786
ThreadSanitizer,0.012711783
ThreadSanitizer,0.011641902
ThreadSanitizer,0.012158476000000001
ThreadSanitizer,0.009879171
ThreadSanitizer,0.011123077
ThreadSanitizer,0.010790556000000001
ThreadSanitizer,0.010399152
ThreadSanitizer,0.012341310000000001
ThreadSanitizer,0.009658027000000001
ThreadSanitizer,0.006474223
ThreadSanitizer,0.011916083000000001
ThreadSanitizer,0.012378687000000001
ThreadSanitizer,0.012705125000000001
ThreadSanitizer,0.010442864000000001
ThreadSanitizer,0.010612515000000001
ThreadSanitizer,0.008395619
ThreadSanitizer,0.011826711
ThreadSanitizer,0.009297164
ThreadSanitizer,0.010999501
ThreadSanitizer,0.009603658000000001
ThreadSanitizer,0.011478764
ThreadSanitizer,0.012522989
ThreadSanitizer,0.012467731000000001
ThreadSanitizer,0.007296418000000001
ThreadSanitizer,0.009968158000000001
ThreadSanitizer,0.012735268000000001
ThreadSanitizer,0.012157383
ThreadSanitizer,0.011897175000000001
ThreadSanitizer,0.009776739000000001
ThreadSanitizer,0.010483017
ThreadSanitizer,0.010751334000000001
ThreadSanitizer,0.010792348
ThreadSanitizer,0.008868341
ThreadSanitizer,0.00924933
ThreadSanitizer,0.009479079000000001
ThreadSanitizer,0.010359242000000001
ThreadSanitizer,0.010677172
ThreadSanitizer,0.008919385
ThreadSanitizer,0.010987468
ThreadSanitizer,0.010582445000000001
ThreadSanitizer,0.01186437
ThreadSanitizer,0.011558164000000001
ThreadSanitizer,0.006392737000000001
Miri,2.065970057
Miri,2.057068502
Miri,2.062446391
Miri,2.122721556
Miri,2.062840036
Miri,2.060419136
Miri,2.057109533
Miri,2.082444032
Miri,2.061281901
Miri,2.065452563
Miri,2.069331391
Miri,2.059457485
Miri,2.044280366
Miri,2.058234226
Miri,2.064207054
Miri,2.054667008
Miri,2.055798742
Miri,2.058335346
Miri,2.051356756
Miri,2.057376991
Miri,2.052031483
Miri,2.043204879
Miri,2.061750962
Miri,2.06654539
Miri,2.071312929
Miri,2.087302801
Miri,2.051328973
Miri,2.053991875
Miri,2.048543631
Miri,2.060943387
Miri,2.042477562
Miri,2.063201172
Miri,2.057271526
Miri,2.053014939
Miri,2.053907757
Miri,2.06492554
Miri,2.103845423
Miri,2.06753879
Miri,2.085623362
Miri,2.053581014
Miri,2.074224939
Miri,2.076733356
Miri,2.066867295
Miri,2.047686563
Miri,2.06914716
Miri,2.086038976
Miri,2.118366102
Miri,2.072962577
Miri,2.054223083
Miri,2.051064604
Miri,2.070953428
Miri,2.061884709
Miri,2.05052604
Miri,2.060020807
Miri,2.049368366
Miri,2.070103136
Miri,2.074106772
Miri,2.076229865
Miri,2.05356358
Miri,2.058969974
Miri,2.041698434
Miri,2.045139301
Miri,2.046305669
Miri,2.042593684
Miri,2.051469617
Miri,2.057221382
Miri,2.048235175
Miri,2.071484926
Miri,2.062848788
Miri,2.078528211
Miri,2.05272494
Miri,2.054386971
Miri,2.068492259
Miri,2.051710577
Miri,2.06525018
Miri,2.048170932
Miri,2.05583497
Miri,2.052484632
Miri,2.045007049
Miri,2.065912994
Miri,2.066683638
Miri,2.043999976
Miri,2.064179657
Miri,2.063187799
Miri,2.039430541
Miri,2.046699778
Miri,2.046705834
Miri,2.053939388
Miri,2.052143704
Miri,2.062331662
Miri,2.107865674
Miri,2.044377297
Miri,2.046569186
Miri,2.051654215
Miri,2.054009684
Miri,2.051563772
Miri,2.049138765
Miri,2.067570441
Miri,2.052101183
Miri,2.058517326
Debug,0.0005841640000000001
Debug,0.000557214
Debug,0.000540113
Debug,0.00054003
Debug,0.00054325
Debug,0.000580339
Debug,0.000535958
Debug,0.0005536030000000001
Debug,0.000541632
Debug,0.000546413
Debug,0.00053773
Debug,0.000533542
Debug,0.0005766230000000001
Debug,0.000665398
Debug,0.0005602620000000001
Debug,0.0005843910000000001
Debug,0.000520894
Debug,0.000592967
Debug,0.000536316
Debug,0.000676577
Debug,0.000596382
Debug,0.000534139
Debug,0.000543921
Debug,0.0006078570000000001
Debug,0.000567027
Debug,0.000615441
Debug,0.000567254
Debug,0.0005411960000000001
Debug,0.000663762
Debug,0.000566738
Debug,0.0005946
Debug,0.000541268
Debug,0.000623065
Debug,0.000539787
Debug,0.0005392670000000001
Debug,0.0005559450000000001
Debug,0.000563221
Debug,0.000539755
Debug,0.0005954830000000001
Debug,0.0006338790000000001
Debug,0.000535055
Debug,0.0005365200000000001
Debug,0.000579945
Debug,0.000566307
Debug,0.0006079070000000001
Debug,0.0005616320000000001
Debug,0.0006020040000000001
Debug,0.000541902
Debug,0.000614615
Debug,0.000541584
Debug,0.0005785580000000001
Debug,0.000540722
Debug,0.000571565
Debug,0.000535255
Debug,0.0005588920000000001
Debug,0.000551211
Debug,0.0005701920000000001
Debug,0.000623218
Debug,0.0005620870000000001
Debug,0.00055486
Debug,0.000538164
Debug,0.000582823
Debug,0.000584571
Debug,0.000553014
Debug,0.000532263
Debug,0.0005816150000000001
Debug,0.000598277
Debug,0.0005601520000000001
Debug,0.000561731
Debug,0.000559531
Debug,0.0006485870000000001
Debug,0.000566269
Debug,0.000551041
Debug,0.000564707
Debug,0.000632856
Debug,0.000539249
Debug,0.0006896820000000001
Debug,0.000592079
Debug,0.0005381720000000001
Debug,0.000526361
Debug,0.0007105000000000001
Debug,0.0005837920000000001
Debug,0.00053114
Debug,0.0005611380000000001
Debug,0.00060276
Debug,0.00053427
Debug,0.0005616950000000001
Debug,0.000451376
Debug,0.00054537
Debug,0.000561831
Debug,0.000535791
Debug,0.000571173
Debug,0.00055605
Debug,0.000568012
Debug,0.0005651
Debug,0.000549814
Debug,0.000561755
Debug,0.000532764
Debug,0.000584306
Debug,0.0005668250000000001
